player_total,dealer_card,soft,win_prob,best_move
18,6,0,0.5645,0
19,10,1,0.432,0
16,4,0,0.4125,0
21,2,1,0.893,0
13,10,0,0.2285,1
12,3,0,0.3705,0
16,10,0,0.2155,0
12,8,0,0.3185,1
14,11,0,0.201,0
14,3,0,0.3765,0
17,11,0,0.2,0
16,5,0,0.421,0
11,10,0,0.4725,1
16,4,0,0.403,0
10,10,0,0.3985,1
13,9,0,0.245,1
20,6,0,0.7845,0
12,5,0,0.4265,0
18,4,0,0.5245,0
20,10,0,0.5485,0
5,7,0,0.2595,0
9,4,0,0.506,1
14,3,0,0.3885,0
7,10,0,0.224,1
13,10,0,0.2445,1
13,5,0,0.4225,0
21,8,1,0.935,0
11,7,0,0.573,1
18,3,0,0.4985,0
13,8,0,0.292,1
9,10,0,0.3115,1
14,5,0,0.4195,0
19,11,1,0.374,0
17,7,0,0.2505,0
6,11,0,0.196,0
21,10,1,0.8835,0
19,7,0,0.763,0
15,7,0,0.274,1
14,3,0,0.3805,0
21,9,1,0.9385,0
17,8,0,0.2545,0
16,5,0,0.415,0
9,3,0,0.476,1
13,2,0,0.357,0
16,10,0,0.1965,0
15,4,0,0.402,0
18,4,0,0.53,0
11,7,0,0.565,1
15,10,0,0.2155,0
20,9,0,0.8135,0
21,9,1,0.931,0
14,2,1,0.4565,1
11,8,0,0.5535,1
14,10,0,0.2255,0
17,10,0,0.217,0
11,11,0,0.3825,1
16,4,1,0.519,1
7,6,0,0.4575,1
12,9,0,0.3,1
20,10,1,0.563,0
11,10,0,0.464,1
15,6,0,0.4255,0
20,10,0,0.566,0
14,10,0,0.229,1
15,8,0,0.2585,1
15,3,0,0.395,0
13,4,0,0.3935,0
20,10,0,0.556,0
12,10,0,0.2545,1
7,9,0,0.2455,1
16,10,0,0.205,0
9,4,0,0.514,1
13,4,0,0.3905,0
13,11,0,0.202,1
20,3,0,0.7565,0
13,8,0,0.304,1
12,6,0,0.441,0
8,11,0,0.2305,1
14,8,0,0.2755,1
11,2,0,0.588,1
20,10,0,0.572,0
15,7,0,0.2875,1
17,7,0,0.2675,0
14,5,0,0.4235,0
17,10,1,0.3165,1
7,7,0,0.285,1
17,10,0,0.224,0
20,10,0,0.5195,0
20,10,0,0.5705,0
7,10,0,0.218,0
8,3,0,0.4405,1
20,2,1,0.743,0
14,3,0,0.384,0
14,10,0,0.227,1
13,4,0,0.3985,0
18,8,0,0.3815,0
17,7,0,0.2645,0
4,10,0,0.216,1
20,10,0,0.5405,0
10,11,0,0.3445,1
5,9,0,0.2355,1
16,9,0,0.2295,0
11,10,0,0.463,1
13,7,0,0.3165,1
14,5,0,0.43,0
19,2,1,0.6245,0
14,10,0,0.2265,1
14,10,1,0.3185,1
15,8,1,0.393,1
17,6,1,0.5315,1
12,8,0,0.313,1
13,10,0,0.2365,1
16,10,0,0.221,0
14,11,1,0.286,1
20,9,0,0.827,0
8,7,0,0.4105,1
15,5,0,0.4265,0
14,10,0,0.213,1
15,10,0,0.208,1
17,2,0,0.355,0
8,10,0,0.263,1
13,7,1,0.427,1
12,4,0,0.389,0
13,11,0,0.1975,1
16,11,0,0.197,0
15,4,0,0.398,0
20,6,0,0.7755,0
19,3,1,0.635,0
12,8,0,0.3225,1
13,6,0,0.4255,0
16,6,0,0.4455,0
15,5,0,0.415,0
21,9,1,0.934,0
10,9,0,0.476,1
17,5,0,0.4205,0
14,10,0,0.214,1
21,6,1,0.8885,0
16,10,0,0.205,0
15,3,0,0.388,0
9,10,0,0.3305,1
17,3,0,0.373,0
17,7,1,0.416,1
13,8,0,0.301,1
10,10,0,0.392,1
20,11,0,0.515,0
12,10,0,0.2425,1
14,10,0,0.2155,0
17,10,1,0.335,1
14,9,0,0.257,1
11,7,0,0.5755,1
7,2,0,0.3585,1
19,11,0,0.3825,0
7,8,0,0.2595,0
18,9,0,0.3305,0
9,11,0,0.3005,1
14,7,0,0.3135,1
11,10,0,0.48,1
16,2,0,0.3535,0
16,10,1,0.3225,1
15,4,0,0.406,0
18,6,0,0.558,0
14,8,0,0.2735,1
13,4,0,0.3805,0
11,10,0,0.4685,1
15,3,0,0.3785,0
18,10,0,0.3095,0
13,3,0,0.38,0
18,10,0,0.322,0
13,5,0,0.421,0
20,11,0,0.507,0
14,8,0,0.295,1
20,10,0,0.5435,0
14,5,0,0.4,0
16,10,0,0.209,0
16,10,0,0.194,0
15,9,0,0.2245,0
15,5,1,0.4805,1
16,2,1,0.447,1
19,5,0,0.674,0
14,4,0,0.402,0
16,10,1,0.328,1
18,4,0,0.517,0
13,10,0,0.247,1
17,10,0,0.218,0
14,10,0,0.2175,1
15,11,0,0.1895,0
7,6,0,0.45,0
20,6,0,0.776,0
14,7,0,0.304,1
14,11,0,0.19,0
20,4,0,0.776,0
12,5,0,0.4085,0
18,10,0,0.3315,0
6,8,0,0.257,0
14,11,1,0.2855,1
4,10,0,0.224,1
15,5,0,0.424,0
12,7,0,0.369,1
21,10,1,0.8825,0
18,10,0,0.33,0
20,4,0,0.778,0
19,10,0,0.423,0
18,2,1,0.505,0
6,3,0,0.379,1
14,10,0,0.229,0
13,7,0,0.3425,1
6,10,0,0.227,1
8,10,0,0.275,1
21,5,1,0.903,0
14,11,0,0.2,1
20,11,0,0.52,0
20,5,0,0.7775,0
16,10,0,0.2065,0
21,10,1,0.8995,0
15,10,0,0.225,1
14,10,1,0.3015,1
11,9,0,0.504,1
21,4,1,0.888,0
19,8,1,0.733,0
18,7,0,0.636,0
14,7,1,0.4285,1
16,8,0,0.2485,0
8,4,0,0.4695,1
13,10,0,0.2305,1
21,8,1,0.927,0
17,6,0,0.44,0
20,3,0,0.762,0
13,11,1,0.2705,1
18,6,0,0.543,0
12,9,0,0.3035,1
20,2,1,0.757,0
6,11,0,0.1985,0
20,7,0,0.852,0
12,6,0,0.439,0
8,10,0,0.2665,1
7,11,0,0.211,0
18,7,0,0.645,0
16,3,0,0.375,0
13,10,0,0.2375,1
20,7,0,0.8405,0
10,2,0,0.5445,1
15,7,0,0.284,1
19,6,0,0.679,0
17,9,1,0.3425,1
6,11,0,0.197,0
12,10,0,0.25,1
15,10,0,0.211,0
12,10,0,0.2365,1
5,10,0,0.2145,0
16,10,0,0.2215,0
7,10,0,0.2205,1
12,7,0,0.346,1
8,3,0,0.4515,1
16,7,1,0.426,1
19,11,1,0.3915,0
19,5,0,0.691,0
18,10,1,0.33,1
16,7,0,0.277,1
9,11,0,0.278,1
13,7,0,0.3265,1
15,10,0,0.2135,0
10,10,0,0.396,1
20,10,0,0.53,0
20,10,0,0.538,0
9,7,0,0.5085,1
15,6,0,0.4505,0
16,10,0,0.226,0
17,10,0,0.208,0
18,10,1,0.337,0
20,11,0,0.5025,0
17,10,0,0.222,0
10,4,0,0.566,1
14,4,1,0.5,1
10,10,0,0.4075,1
13,8,0,0.299,1
15,4,0,0.391,0
12,3,0,0.397,0
20,11,0,0.51,0
14,10,0,0.2335,0
17,2,0,0.338,0
14,10,0,0.216,1
18,6,1,0.577,1
12,9,0,0.2705,1
10,10,0,0.399,1
12,8,0,0.331,1
13,10,0,0.2365,1
20,10,0,0.5385,0
20,10,0,0.5425,0
14,6,1,0.522,1
17,7,0,0.282,0
17,3,0,0.363,0
13,4,0,0.4145,0
14,5,0,0.3965,0
15,5,0,0.413,0
13,6,0,0.427,0
21,5,1,0.888,0
14,10,0,0.2145,1
14,10,0,0.2225,0
9,10,0,0.32,1
12,4,0,0.417,0
5,9,0,0.2275,0
18,10,0,0.3035,0
10,10,0,0.4115,1
12,7,0,0.3385,1
16,4,0,0.3945,0
20,11,0,0.4895,0
11,10,0,0.4925,1
19,11,1,0.374,0
17,5,0,0.408,0
15,9,0,0.246,1
7,2,0,0.377,0
16,8,0,0.2355,0
20,4,1,0.7775,0
14,7,0,0.3005,1
14,4,1,0.5035,1
20,6,0,0.781,0
17,5,1,0.5035,1
8,10,0,0.249,1
16,10,0,0.2215,0
14,10,0,0.2085,0
13,5,1,0.5025,1
20,11,0,0.508,0
13,10,0,0.243,1
9,10,0,0.3235,1
19,9,0,0.4545,0
20,4,0,0.7775,0
18,6,0,0.547,0
9,11,0,0.273,1
14,2,0,0.382,0
11,2,0,0.5735,1
19,6,0,0.6945,0
14,10,1,0.3175,1
18,10,0,0.3245,0
12,11,0,0.2155,1
13,8,0,0.282,1
18,7,0,0.6335,0
9,6,0,0.538,1
18,10,1,0.342,1
16,6,0,0.441,0
15,5,0,0.4155,0
20,10,0,0.5545,0
20,10,0,0.545,0
14,2,0,0.3595,0
15,2,0,0.339,0
14,6,0,0.4395,0
14,10,0,0.2115,1
20,10,0,0.5655,0
10,10,0,0.39,1
16,6,0,0.4435,0
7,7,0,0.2885,1
16,10,0,0.2095,0
13,10,0,0.2335,1
15,6,0,0.4425,0
13,2,0,0.35,0
8,6,0,0.497,1
16,2,0,0.383,0
8,9,0,0.2865,1
10,11,0,0.3495,1
4,2,0,0.3555,0
20,10,0,0.541,0
14,9,0,0.2625,1
15,6,0,0.453,0
17,10,1,0.3115,1
15,11,0,0.19,0
17,10,0,0.2125,0
17,11,0,0.2075,0
11,3,0,0.595,1
17,3,0,0.385,0
4,10,0,0.2235,1
19,11,0,0.386,0
18,7,0,0.6315,0
19,4,0,0.6535,0
18,10,0,0.332,0
17,5,0,0.4,0
21,11,1,0.64,0
12,11,0,0.2035,1
8,8,0,0.3415,1
18,10,0,0.3145,0
14,10,0,0.2275,1
15,2,0,0.3655,0
20,10,1,0.5325,0
17,9,0,0.2315,0
12,10,0,0.2475,1
15,3,0,0.363,0
19,5,1,0.6695,0
14,10,0,0.2185,0
18,7,0,0.6435,0
20,10,0,0.536,0
12,10,0,0.251,1
13,10,1,0.3175,1
8,7,0,0.403,1
12,3,0,0.3725,0
21,11,1,0.6425,0
12,5,0,0.4025,0
15,11,0,0.1945,0
20,4,0,0.78,0
13,11,0,0.2015,1
12,6,0,0.446,0
12,9,0,0.302,1
14,5,0,0.404,0
18,9,0,0.346,0
16,11,0,0.2095,0
19,10,1,0.413,0
21,10,1,0.889,0
14,8,0,0.282,1
13,2,0,0.3605,0
15,11,0,0.1915,0
13,4,0,0.404,0
11,6,0,0.6345,1
13,5,0,0.42,0
20,11,0,0.5095,0
12,5,0,0.4105,0
12,3,0,0.3845,1
13,8,0,0.291,1
13,9,0,0.2675,1
10,8,0,0.533,1
15,10,0,0.221,0
15,7,0,0.2935,1
20,6,0,0.7865,0
7,10,0,0.2305,1
20,5,0,0.7785,0
12,9,0,0.273,1
15,6,0,0.4185,0
7,10,0,0.225,1
16,4,0,0.415,0
20,10,0,0.523,0
19,10,0,0.4525,0
13,5,0,0.421,0
12,10,0,0.26,1
13,10,0,0.2495,1
14,10,0,0.2095,0
10,10,0,0.4055,1
14,6,0,0.448,0
15,5,0,0.397,0
13,10,0,0.229,1
12,10,0,0.249,1
10,5,0,0.5885,1
8,10,0,0.263,1
11,4,0,0.613,1
9,10,0,0.3155,1
18,7,0,0.634,0
10,8,0,0.547,1
4,11,0,0.208,1
15,11,0,0.197,0
10,11,0,0.3345,1
16,8,0,0.249,1
21,11,1,0.6275,0
11,10,0,0.4835,1
16,10,0,0.216,0
17,10,0,0.2255,0
19,9,0,0.48,0
17,7,0,0.2595,0
17,10,0,0.227,0
12,2,0,0.3595,0
16,10,0,0.2195,0
20,10,0,0.5365,0
15,7,0,0.263,1
5,10,0,0.214,1
16,6,0,0.4475,0
14,10,0,0.238,0
17,10,1,0.3,1
14,3,0,0.384,0
5,10,0,0.211,1
17,6,0,0.437,0
8,9,0,0.2855,1
20,3,0,0.755,0
13,11,0,0.1995,0
12,10,0,0.234,1
13,9,0,0.2575,1
18,11,0,0.2515,0
13,10,0,0.231,1
13,7,0,0.3365,1
18,8,1,0.4175,1
9,6,0,0.544,1
13,3,0,0.383,0
5,3,0,0.375,1
11,10,0,0.4785,1
14,10,0,0.2315,1
16,3,0,0.372,0
11,10,0,0.4685,1
20,10,0,0.547,0
5,10,0,0.223,0
6,10,0,0.212,0
11,8,0,0.555,1
17,11,0,0.2105,0
12,11,0,0.208,0
14,10,0,0.2215,1
12,3,0,0.386,0
8,10,0,0.2695,1
15,10,1,0.3025,1
6,7,0,0.2615,0
7,10,0,0.24,1
15,10,0,0.2265,0
21,10,1,0.8915,0
18,10,0,0.3285,0
16,10,0,0.1965,0
19,11,0,0.375,0
12,8,0,0.3125,1
19,5,1,0.6575,0
14,10,0,0.2205,0
19,5,1,0.6665,0
15,2,0,0.3345,0
17,6,1,0.5255,1
18,10,1,0.35,1
17,10,0,0.2245,0
13,9,0,0.2595,1
13,5,0,0.409,0
7,7,0,0.2835,1
12,10,0,0.24,1
16,7,0,0.266,0
12,9,0,0.2995,1
17,2,0,0.36,0
13,10,0,0.2185,1
14,10,0,0.222,1
5,8,0,0.245,0
15,2,1,0.459,1
10,5,0,0.6045,1
19,10,0,0.431,0
16,4,0,0.404,0
12,10,0,0.264,1
8,9,0,0.275,1
18,11,0,0.255,0
19,6,0,0.666,0
19,4,1,0.643,0
7,10,0,0.2195,1
14,10,0,0.2215,1
9,10,0,0.3165,1
17,3,0,0.3705,0
15,10,0,0.196,0
20,4,0,0.766,0
15,2,0,0.3555,0
21,9,1,0.94,0
13,2,1,0.469,1
20,7,0,0.851,0
18,10,1,0.347,1
18,9,0,0.353,0
16,6,0,0.4365,0
16,8,1,0.3865,1
14,10,0,0.228,1
15,2,0,0.3485,0
17,5,0,0.3955,0
11,3,0,0.5895,1
13,10,0,0.2345,1
14,6,0,0.441,0
6,10,0,0.207,1
14,2,0,0.336,0
20,11,0,0.4885,0
20,4,0,0.7635,0
19,5,1,0.6465,0
17,10,1,0.3115,1
21,8,1,0.93,0
21,4,1,0.8905,0
14,10,0,0.2235,0
16,9,0,0.231,0
18,11,0,0.249,0
16,4,1,0.5105,1
17,10,0,0.2075,0
8,10,0,0.275,1
13,10,0,0.239,1
7,5,0,0.4225,0
21,5,1,0.893,0
13,10,0,0.2295,1
9,11,0,0.273,1
17,4,0,0.3915,0
11,3,0,0.604,1
20,4,0,0.784,0
20,4,0,0.7625,0
21,2,1,0.8785,0
20,8,0,0.856,0
8,10,0,0.2685,1
14,8,0,0.2825,1
16,6,0,0.437,0
21,3,1,0.8935,0
12,10,0,0.255,1
15,4,0,0.3945,0
10,5,0,0.6,1
7,10,0,0.2265,1
7,10,0,0.2345,1
10,10,0,0.396,1
16,9,1,0.385,1
15,10,0,0.215,0
19,3,0,0.6415,0
5,10,0,0.217,1
12,9,0,0.283,1
13,10,1,0.314,1
19,5,0,0.682,0
6,10,0,0.2195,0
12,7,0,0.3135,1
13,2,0,0.3725,0
5,6,0,0.4465,0
15,2,0,0.363,0
19,10,0,0.432,0
13,11,0,0.2125,0
12,2,0,0.371,0
15,4,1,0.4925,1
15,3,0,0.379,0
10,5,0,0.6105,1
14,10,0,0.2165,1
15,10,0,0.2165,0
11,9,0,0.5265,1
12,10,0,0.2565,1
20,10,0,0.532,0
8,10,0,0.2645,1
15,8,0,0.244,1
6,9,0,0.2195,1
21,10,1,0.8965,0
16,3,0,0.389,0
13,8,0,0.292,1
14,10,0,0.235,1
11,11,0,0.3665,1
5,9,0,0.237,1
21,5,1,0.89,0
9,10,0,0.314,1
6,11,0,0.189,0
14,5,0,0.425,0
20,5,0,0.7865,0
12,10,0,0.2585,1
18,7,0,0.6385,0
15,10,0,0.228,0
20,8,0,0.862,0
17,6,0,0.452,0
16,10,1,0.3225,1
11,6,0,0.6235,1
11,9,0,0.5045,1
16,9,0,0.228,0
15,10,0,0.2055,0
14,10,0,0.2135,0
9,11,0,0.298,1
18,7,1,0.619,0
16,3,0,0.3725,0
20,2,0,0.7585,0
21,10,1,0.8915,0
21,6,1,0.9025,0
21,3,1,0.873,0
12,8,0,0.3035,1
15,10,0,0.2055,0
15,10,0,0.2095,0
11,9,0,0.517,1
9,10,0,0.3305,1
13,9,1,0.343,1
20,4,0,0.77,0
21,4,1,0.8895,0
13,2,0,0.362,0
13,9,1,0.361,1
17,10,0,0.2145,0
7,3,0,0.3775,1
14,10,0,0.2235,1
15,8,0,0.242,1
13,11,0,0.216,1
21,3,1,0.889,0
20,10,1,0.5545,0
17,4,0,0.388,0
19,2,0,0.6195,0
12,10,0,0.2655,1
12,8,0,0.3155,1
15,8,1,0.3845,1
20,10,0,0.552,0
9,11,0,0.2905,1
14,10,0,0.226,1
12,10,0,0.265,1
19,3,0,0.6315,0
15,10,0,0.2035,0
7,10,0,0.224,1
20,11,0,0.508,0
15,3,1,0.4635,1
14,11,0,0.2055,0
14,10,0,0.222,0
20,8,0,0.8605,0
15,3,0,0.3555,0
13,10,0,0.207,1
18,6,1,0.5605,1
15,7,0,0.3055,1
7,8,0,0.251,1
8,6,0,0.4835,1
16,9,1,0.3545,1
19,11,0,0.3935,0
19,6,0,0.6685,0
10,10,0,0.401,1
12,4,0,0.3975,0
14,10,0,0.227,1
20,8,0,0.858,0
10,10,0,0.409,1
16,10,0,0.2245,0
20,8,0,0.8735,0
5,10,0,0.217,1
16,7,1,0.4345,1
20,10,0,0.546,0
20,9,1,0.8185,0
20,4,1,0.7725,0
11,9,0,0.5365,1
19,5,1,0.6435,0
9,3,0,0.5115,1
13,6,0,0.432,0
11,6,0,0.65,1
14,3,0,0.376,0
15,10,0,0.208,0
10,8,0,0.542,1
13,7,1,0.427,1
10,7,0,0.5725,1
11,10,0,0.466,1
19,10,1,0.4585,0
6,6,0,0.4535,1
19,10,1,0.428,0
20,8,0,0.8515,0
20,10,0,0.5535,0
13,3,0,0.3785,0
5,10,0,0.218,1
10,5,0,0.5965,1
13,4,1,0.5105,1
15,10,0,0.229,0
18,10,1,0.3225,0
13,9,1,0.3515,1
17,7,1,0.43,1
10,9,0,0.5065,1
16,7,0,0.2715,0
18,5,0,0.535,0
17,10,1,0.3145,1
12,10,0,0.242,1
18,5,0,0.5405,0
15,8,1,0.3985,1
14,7,0,0.285,1
10,4,0,0.5615,1
15,8,0,0.259,1
15,10,1,0.314,1
20,9,1,0.8145,0
15,2,0,0.3645,0
15,4,0,0.4035,0
20,10,1,0.572,0
13,10,0,0.242,1
19,3,0,0.6415,0
17,5,0,0.4105,0
14,11,0,0.197,0
21,10,1,0.899,0
20,7,0,0.8575,0
18,2,0,0.5115,0
18,10,0,0.324,0
19,11,0,0.4035,0
18,6,0,0.5565,0
15,8,0,0.2545,1
15,4,0,0.391,0
17,4,0,0.3905,0
18,10,0,0.3145,0
14,7,0,0.302,1
6,6,0,0.4395,0
10,10,0,0.3915,1
21,6,1,0.8995,0
6,10,0,0.2115,1
17,3,0,0.362,0
17,10,0,0.2145,0
20,8,0,0.8635,0
17,9,1,0.362,1
18,10,0,0.3305,0
17,10,0,0.2225,0
21,3,1,0.882,0
10,4,0,0.5805,1
21,8,1,0.926,0
20,6,0,0.7885,0
18,9,0,0.3215,0
13,10,0,0.2435,1
15,11,0,0.201,0
15,3,0,0.3765,0
13,6,0,0.4425,0
11,10,0,0.484,1
20,2,0,0.7525,0
21,10,1,0.883,0
11,6,0,0.648,1
16,10,0,0.21,0
21,3,1,0.889,0
15,3,1,0.471,1
15,10,0,0.209,1
13,7,0,0.3095,1
13,2,0,0.345,0
15,5,0,0.4065,0
9,10,0,0.337,1
18,8,0,0.36,0
20,10,0,0.564,0
15,2,0,0.3735,0
11,6,0,0.6325,1
16,8,0,0.252,0
12,10,0,0.2425,1
8,2,0,0.408,1
21,6,1,0.898,0
15,10,1,0.3055,1
19,10,0,0.4375,0
14,11,0,0.1925,0
18,8,0,0.3805,0
21,6,1,0.889,0
18,10,1,0.3445,1
14,10,0,0.2115,1
16,3,0,0.38,0
11,11,0,0.3715,1
18,10,0,0.3215,0
16,10,0,0.2105,0
18,3,0,0.512,0
12,10,0,0.251,1
4,10,0,0.208,1
21,6,1,0.9105,0
12,5,0,0.426,0
17,10,0,0.2105,0
17,7,0,0.258,0
16,9,1,0.3585,1
18,10,0,0.3205,0
20,10,0,0.5465,0
12,10,0,0.241,1
18,3,0,0.506,0
5,3,0,0.386,0
15,7,0,0.272,1
21,11,1,0.653,0
15,10,0,0.207,1
11,10,0,0.464,1
17,10,1,0.3255,1
21,6,1,0.889,0
12,4,0,0.406,0
6,4,0,0.409,0
16,10,0,0.21,0
12,4,0,0.386,0
15,10,0,0.222,0
13,10,0,0.241,1
18,11,0,0.24,0
15,8,0,0.257,1
14,6,1,0.5245,1
17,6,0,0.4395,0
16,6,0,0.443,0
12,8,0,0.3185,1
13,10,0,0.2235,1
21,7,1,0.9265,0
19,8,1,0.716,0
17,11,0,0.1875,0
19,7,0,0.769,0
12,2,0,0.3735,0
12,10,0,0.2455,1
15,7,0,0.295,1
8,10,0,0.2595,1
17,7,1,0.428,1
20,10,0,0.557,0
17,7,0,0.2505,0
7,3,0,0.4,1
11,5,0,0.6165,1
18,7,0,0.6435,0
15,2,0,0.3575,0
5,10,0,0.2135,1
20,10,0,0.5485,0
10,10,0,0.3995,1
15,4,0,0.398,0
16,6,0,0.4285,0
20,11,0,0.5105,0
18,2,0,0.497,0
13,11,0,0.1935,0
21,6,1,0.8885,0
10,4,0,0.5815,1
12,6,0,0.431,0
17,2,0,0.3785,0
21,3,1,0.879,0
18,3,0,0.5005,0
14,10,0,0.2285,1
15,4,0,0.3975,0
8,5,0,0.46,1
13,11,0,0.194,1
12,9,0,0.279,1
13,7,0,0.3265,1
14,5,0,0.414,0
11,10,0,0.4825,1
11,2,0,0.5685,1
10,10,0,0.387,1
21,4,1,0.8945,0
12,5,0,0.4015,0
12,3,0,0.37,0
19,6,1,0.6685,0
15,8,0,0.255,1
15,9,0,0.229,0
12,10,0,0.2695,1
12,9,0,0.277,1
20,10,0,0.5595,0
20,6,0,0.777,0
14,10,0,0.219,1
14,10,0,0.2235,0
20,11,0,0.527,0
13,10,1,0.309,1
14,7,0,0.3055,1
21,6,1,0.8915,0
18,3,1,0.5115,1
14,5,0,0.423,0
15,8,0,0.2625,1
21,10,1,0.8975,0
21,4,1,0.8725,0
14,11,0,0.1925,0
15,9,0,0.233,1
19,10,0,0.439,0
18,8,1,0.4185,1
21,8,1,0.9115,0
17,7,0,0.273,0
9,8,0,0.4565,1
10,2,0,0.55,1
13,11,0,0.213,1
12,5,0,0.4065,0
7,4,0,0.423,1
17,11,0,0.202,0
21,4,1,0.8885,0
6,2,0,0.3655,0
5,10,0,0.2115,0
17,4,0,0.416,0
21,10,1,0.8895,0
14,4,0,0.3815,0
12,2,0,0.364,1
15,10,0,0.2045,1
17,7,0,0.2525,0
20,10,1,0.5475,0
5,10,0,0.2165,0
16,6,0,0.44,0
15,3,0,0.3895,0
15,7,0,0.2705,1
21,4,1,0.8745,0
12,5,0,0.4165,0
20,6,0,0.767,0
20,10,0,0.5315,0
17,10,0,0.2235,0
7,3,0,0.384,1
12,10,0,0.264,1
12,3,0,0.375,0
14,10,0,0.2045,0
19,6,1,0.6715,0
12,6,0,0.4425,0
19,6,0,0.662,0
16,10,0,0.225,0
13,8,0,0.303,1
5,10,0,0.2365,0
5,10,0,0.217,0
18,6,0,0.541,0
13,10,0,0.2205,1
17,7,1,0.43,1
13,4,1,0.5065,1
16,9,0,0.239,0
13,3,1,0.449,1
20,10,0,0.5545,0
17,10,0,0.217,0
17,10,0,0.2235,0
21,11,1,0.634,0
7,7,0,0.3005,1
14,10,0,0.2245,1
13,6,0,0.4465,0
14,3,0,0.378,0
12,9,0,0.312,1
18,3,0,0.5145,0
20,2,0,0.7535,0
14,6,0,0.437,0
15,11,0,0.189,0
17,3,0,0.3805,0
16,2,0,0.3595,0
16,11,1,0.275,1
20,10,0,0.5605,0
13,7,0,0.307,1
19,8,1,0.737,0
17,8,0,0.2455,0
20,5,0,0.7925,0
20,10,0,0.5565,0
14,9,0,0.2405,0
17,9,0,0.2285,0
8,10,0,0.271,1
12,10,0,0.252,1
18,11,0,0.239,0
14,7,0,0.3125,1
9,2,0,0.4845,1
12,2,0,0.3655,0
17,10,0,0.2125,0
10,8,0,0.5305,1
4,10,0,0.2145,1
16,9,0,0.241,0
14,7,0,0.311,1
10,10,0,0.39,1
21,5,1,0.889,0
17,3,0,0.3865,0
18,3,0,0.5055,0
19,10,0,0.4235,0
13,9,0,0.257,1
18,6,1,0.553,1
11,10,0,0.467,1
5,5,0,0.42,0
16,3,1,0.484,1
21,4,1,0.884,0
20,6,0,0.7915,0
19,10,0,0.434,0
20,6,0,0.7855,0
14,5,0,0.4405,0
21,7,1,0.94,0
14,11,0,0.205,0
18,10,0,0.32,0
12,10,0,0.246,1
15,9,0,0.235,1
11,10,0,0.481,1
15,9,0,0.242,1
19,6,0,0.6715,0
16,9,0,0.229,1
16,10,0,0.2005,0
11,10,0,0.485,1
13,10,0,0.2445,1
12,10,0,0.2385,1
19,3,0,0.6475,0
19,6,0,0.6635,0
15,10,0,0.215,0
19,10,0,0.436,0
8,5,0,0.4785,1
13,10,0,0.245,1
12,8,0,0.3245,1
21,4,1,0.892,0
16,9,0,0.2185,0
20,10,0,0.5465,0
19,9,1,0.4655,0
17,8,0,0.2335,0
7,10,0,0.199,1
14,11,1,0.2915,1
9,4,0,0.5065,1
16,7,0,0.274,0
8,7,0,0.429,1
11,10,0,0.4825,1
17,5,0,0.406,0
12,7,0,0.3595,1
14,8,0,0.2645,1
13,4,0,0.4215,0
20,10,0,0.5445,0
19,6,0,0.6725,0
16,11,0,0.1995,0
14,3,0,0.3905,0
12,8,0,0.3,1
13,8,0,0.3035,1
13,6,0,0.4395,0
20,10,0,0.552,0
10,10,0,0.378,1
14,6,0,0.4455,0
7,10,0,0.226,0
17,10,1,0.306,1
11,9,0,0.5225,1
20,3,0,0.7625,0
7,8,0,0.2565,1
13,5,0,0.428,0
14,9,0,0.25,1
12,9,0,0.279,1
19,10,0,0.444,0
13,2,0,0.37,0
19,10,0,0.4295,0
10,11,0,0.3565,1
17,8,0,0.239,1
6,3,0,0.388,0
14,11,0,0.1925,0
11,11,0,0.364,1
17,3,0,0.3595,0
16,4,0,0.415,0
21,7,1,0.9295,0
19,10,0,0.4445,0
9,6,0,0.5515,1
13,11,0,0.2115,0
14,9,1,0.3815,1
12,7,0,0.342,1
16,10,0,0.212,0
13,11,0,0.2085,0
18,3,1,0.4995,0
13,5,0,0.4085,0
19,5,0,0.6835,0
19,8,0,0.7285,0
12,5,0,0.4105,0
13,2,1,0.441,1
18,10,0,0.312,0
16,11,0,0.2035,0
16,6,0,0.4615,0
20,3,0,0.768,0
12,10,0,0.264,1
16,10,1,0.3085,1
9,9,0,0.3425,1
16,3,1,0.472,1
15,6,1,0.5365,1
11,10,0,0.4615,1
21,5,1,0.877,0
21,10,1,0.8995,0
13,3,0,0.364,0
12,11,0,0.2205,1
11,9,0,0.5305,1
9,3,0,0.489,1
20,8,0,0.8645,0
11,7,0,0.597,1
17,10,1,0.317,1
15,10,0,0.1965,0
18,10,0,0.3105,0
15,10,0,0.199,0
19,4,0,0.638,0
17,11,0,0.204,0
10,10,0,0.3845,1
20,10,1,0.5655,0
10,10,0,0.398,1
13,4,0,0.396,0
20,8,0,0.86,0
9,2,0,0.477,1
20,6,0,0.7925,0
12,11,0,0.216,1
8,10,0,0.2565,1
17,10,0,0.2005,0
12,10,0,0.2715,1
16,2,1,0.456,1
17,3,0,0.3625,0
15,4,0,0.4125,0
21,9,1,0.927,0
5,10,0,0.232,0
17,11,0,0.19,0
16,4,1,0.4725,1
8,8,0,0.3175,1
11,10,0,0.4765,1
16,10,0,0.218,0
17,10,0,0.2195,0
14,11,0,0.2005,1
15,5,0,0.4,0
14,6,0,0.4325,0
19,10,0,0.4375,0
11,10,0,0.478,1
20,5,0,0.78,0
16,6,0,0.4595,0
16,6,0,0.4435,0
20,7,0,0.8465,0
7,10,0,0.2395,1
